Aadhaar Number,Name,Date of Birth,Gender,Image File
7137 3788 4889,Triya Nadkarni,17-02-2006,अन्य (Other),synthetic_aadhaar_cards/aadhaar_card_1244.png
8386 3838 6912,Lopa Halder,22-04-1981,महिला (Female),synthetic_aadhaar_cards/aadhaar_card_1245.png
9231 1265 5485,Rachita Kohli,09-11-1944,पुरुष (Male),synthetic_aadhaar_cards/aadhaar_card_1246.png
4458 8166 1868,Xalak Kunda,07-01-2000,अन्य (Other),synthetic_aadhaar_cards/aadhaar_card_1247.png
8605 8395 8904,Priya Naidu,05-01-1994,महिला (Female),synthetic_aadhaar_cards/aadhaar_card_1248.png
4354 2443 8548,Ethan Biswas,10-05-1990,अन्य (Other),synthetic_aadhaar_cards/aadhaar_card_1249.png
2397 4569 8683,Aahana Salvi,15-12-1991,पुरुष (Male),synthetic_aadhaar_cards/aadhaar_card_1250.png
8815 0132 3685,Champak Char,15-06-1947,महिला (Female),synthetic_aadhaar_cards/aadhaar_card_1251.png
3063 3510 5226,Harita Nori,27-12-1952,महिला (Female),synthetic_aadhaar_cards/aadhaar_card_1252.png
2188 0883 0191,Yuvraj Dayal,15-11-1946,पुरुष (Male),synthetic_aadhaar_cards/aadhaar_card_1253.png
3806 0698 5119,Vritti Srivastava,06-11-2001,अन्य (Other),synthetic_aadhaar_cards/aadhaar_card_1254.png
8565 8723 9010,Yashodhara Chaudhari,30-03-1960,पुरुष (Male),synthetic_aadhaar_cards/aadhaar_card_1255.png
5378 5292 5392,Gaurav Bains,05-12-1994,अन्य (Other),synthetic_aadhaar_cards/aadhaar_card_1256.png
2548 0014 2235,Abhimanyu Nori,18-11-1946,महिला (Female),synthetic_aadhaar_cards/aadhaar_card_1257.png
3404 1279 5661,Warjas Chawla,23-03-1966,पुरुष (Male),synthetic_aadhaar_cards/aadhaar_card_1258.png
2008 2884 4402,Zilmil Narula,04-04-1998,पुरुष (Male),synthetic_aadhaar_cards/aadhaar_card_1259.png
2852 4072 1533,Alka Parikh,27-02-1961,महिला (Female),synthetic_aadhaar_cards/aadhaar_card_1260.png
4733 1971 2891,Bakhshi Mannan,28-05-1935,अन्य (Other),synthetic_aadhaar_cards/aadhaar_card_1261.png
6424 9660 5618,Tanvi Vasa,24-03-1973,पुरुष (Male),synthetic_aadhaar_cards/aadhaar_card_1262.png
8069 5764 3677,Nandini Borde,17-01-1961,महिला (Female),synthetic_aadhaar_cards/aadhaar_card_1263.png
4706 0546 3596,Sneha Bose,13-07-1947,महिला (Female),synthetic_aadhaar_cards/aadhaar_card_1264.png
2961 8206 0760,Aarav Devan,02-11-2005,अन्य (Other),synthetic_aadhaar_cards/aadhaar_card_1265.png
3545 1166 0935,Kamya Rajagopal,05-11-2006,पुरुष (Male),synthetic_aadhaar_cards/aadhaar_card_1266.png
7489 5489 0507,Girindra Sama,19-01-1996,पुरुष (Male),synthetic_aadhaar_cards/aadhaar_card_1267.png
8887 9281 1934,Daksha Gour,11-05-1978,महिला (Female),synthetic_aadhaar_cards/aadhaar_card_1268.png
3737 1818 2044,Abha Kaul,01-12-1936,महिला (Female),synthetic_aadhaar_cards/aadhaar_card_1269.png
5793 0713 1981,Megha Krishna,14-11-1952,महिला (Female),synthetic_aadhaar_cards/aadhaar_card_1270.png
7583 6654 9201,Shaurya Lad,06-09-1947,महिला (Female),synthetic_aadhaar_cards/aadhaar_card_1271.png
4190 2775 8472,Warinder Pillay,04-03-1943,अन्य (Other),synthetic_aadhaar_cards/aadhaar_card_1272.png
8566 9346 8340,Banjeet Sridhar,22-02-1955,अन्य (Other),synthetic_aadhaar_cards/aadhaar_card_1273.png
4872 9598 6613,Mekhala Dara,18-10-1970,महिला (Female),synthetic_aadhaar_cards/aadhaar_card_1274.png
3121 9213 7636,Krish Misra,09-05-1982,महिला (Female),synthetic_aadhaar_cards/aadhaar_card_1275.png
7519 1248 3964,Nandini Acharya,04-04-1945,पुरुष (Male),synthetic_aadhaar_cards/aadhaar_card_1276.png
4732 2352 2519,Indali Krishnamurthy,15-04-1952,अन्य (Other),synthetic_aadhaar_cards/aadhaar_card_1277.png
8190 0636 7790,Damyanti Dewan,23-06-2004,पुरुष (Male),synthetic_aadhaar_cards/aadhaar_card_1278.png
7057 4058 7157,Maya Bava,18-05-1984,महिला (Female),synthetic_aadhaar_cards/aadhaar_card_1279.png
2383 9345 1874,Libni Basu,26-11-1950,महिला (Female),synthetic_aadhaar_cards/aadhaar_card_1280.png
3330 3338 1821,Warda Dara,28-09-1975,महिला (Female),synthetic_aadhaar_cards/aadhaar_card_1281.png
5813 9333 9921,Shaurya Doctor,19-11-1935,अन्य (Other),synthetic_aadhaar_cards/aadhaar_card_1282.png
3125 0737 4083,Saanvi Kamdar,22-01-1966,महिला (Female),synthetic_aadhaar_cards/aadhaar_card_1283.png
8515 2436 3720,Vrishti Sidhu,07-08-1975,पुरुष (Male),synthetic_aadhaar_cards/aadhaar_card_1284.png
6955 2239 4558,Samar Srinivas,13-11-2005,पुरुष (Male),synthetic_aadhaar_cards/aadhaar_card_1285.png
6542 4807 1715,Hemangini Amble,30-10-1999,अन्य (Other),synthetic_aadhaar_cards/aadhaar_card_1286.png
4759 3732 5950,Jacob Deshmukh,12-11-1953,अन्य (Other),synthetic_aadhaar_cards/aadhaar_card_1287.png
7759 3997 3340,Oeshi Varty,11-04-1989,अन्य (Other),synthetic_aadhaar_cards/aadhaar_card_1288.png
5115 2684 0211,Hemang Balay,14-04-1973,महिला (Female),synthetic_aadhaar_cards/aadhaar_card_1289.png
6201 3087 1964,Gabriel Baral,06-07-1954,पुरुष (Male),synthetic_aadhaar_cards/aadhaar_card_1290.png
7670 9086 4614,Lohit Dhar,08-12-1993,अन्य (Other),synthetic_aadhaar_cards/aadhaar_card_1291.png
8429 6497 5393,Amaira Dhillon,03-04-1960,महिला (Female),synthetic_aadhaar_cards/aadhaar_card_1292.png
4893 9859 8625,Ronith Gulati,03-03-1958,अन्य (Other),synthetic_aadhaar_cards/aadhaar_card_1293.png
4840 2581 9750,Nidra Bassi,22-07-1988,पुरुष (Male),synthetic_aadhaar_cards/aadhaar_card_1294.png
5749 0659 3384,Ucchal Agate,16-01-1940,महिला (Female),synthetic_aadhaar_cards/aadhaar_card_1295.png
4256 8705 0130,Jai Raghavan,14-10-1978,पुरुष (Male),synthetic_aadhaar_cards/aadhaar_card_1296.png
6051 4504 9145,Sachi Chadha,05-04-1964,महिला (Female),synthetic_aadhaar_cards/aadhaar_card_1297.png
5591 2277 0377,Zinal Choudhry,16-02-1992,पुरुष (Male),synthetic_aadhaar_cards/aadhaar_card_1298.png
4647 5694 0695,Orinder Virk,20-05-1986,महिला (Female),synthetic_aadhaar_cards/aadhaar_card_1299.png
6326 5206 0906,Leena Bora,17-05-1968,महिला (Female),synthetic_aadhaar_cards/aadhaar_card_1300.png
6245 3280 7769,Harita Khosla,21-08-1982,महिला (Female),synthetic_aadhaar_cards/aadhaar_card_1301.png
2436 3326 6036,Jeremiah Rai,14-06-1939,पुरुष (Male),synthetic_aadhaar_cards/aadhaar_card_1302.png
9746 5983 9704,Ijaya Handa,16-05-2001,पुरुष (Male),synthetic_aadhaar_cards/aadhaar_card_1303.png
9193 7037 4414,Bishakha Agate,29-11-1993,पुरुष (Male),synthetic_aadhaar_cards/aadhaar_card_1304.png
2679 2348 4890,Yug Joshi,16-04-1939,अन्य (Other),synthetic_aadhaar_cards/aadhaar_card_1305.png
7429 5191 6018,Karan Rajagopalan,01-05-1936,अन्य (Other),synthetic_aadhaar_cards/aadhaar_card_1306.png
7707 0349 9515,Hemal Swamy,12-05-1941,महिला (Female),synthetic_aadhaar_cards/aadhaar_card_1307.png
3492 8314 8568,Meera Vala,08-06-1967,महिला (Female),synthetic_aadhaar_cards/aadhaar_card_1308.png
3188 4773 5348,Dhruv Wadhwa,16-03-1992,अन्य (Other),synthetic_aadhaar_cards/aadhaar_card_1309.png
8737 2019 6924,Bhavya Agarwal,09-12-1940,पुरुष (Male),synthetic_aadhaar_cards/aadhaar_card_1310.png
7533 6185 3704,Jacob Balakrishnan,05-06-2003,पुरुष (Male),synthetic_aadhaar_cards/aadhaar_card_1311.png
4870 6492 2777,Wyatt Karan,19-05-1993,महिला (Female),synthetic_aadhaar_cards/aadhaar_card_1312.png
2332 9941 4159,Dalbir Singh,21-11-2004,महिला (Female),synthetic_aadhaar_cards/aadhaar_card_1313.png
5244 6778 7196,Anita Solanki,23-07-1970,अन्य (Other),synthetic_aadhaar_cards/aadhaar_card_1314.png
3377 8819 6808,Sara Kaur,23-03-1936,अन्य (Other),synthetic_aadhaar_cards/aadhaar_card_1315.png
4701 0081 0334,Siya Koshy,05-03-1973,अन्य (Other),synthetic_aadhaar_cards/aadhaar_card_1316.png
6348 8945 9931,Logan Kakar,31-03-1974,महिला (Female),synthetic_aadhaar_cards/aadhaar_card_1317.png
5976 8507 3537,Oeshi Raja,24-06-1983,पुरुष (Male),synthetic_aadhaar_cards/aadhaar_card_1318.png
2664 9507 5459,Balvan Grover,31-10-1957,अन्य (Other),synthetic_aadhaar_cards/aadhaar_card_1319.png
3037 8249 1166,Azad Kannan,23-04-1936,पुरुष (Male),synthetic_aadhaar_cards/aadhaar_card_1320.png
8664 9007 4450,Waida Mallick,02-10-1967,महिला (Female),synthetic_aadhaar_cards/aadhaar_card_1321.png
7485 2043 4205,Watika Reddy,11-11-1943,पुरुष (Male),synthetic_aadhaar_cards/aadhaar_card_1322.png
7922 7930 2441,Isaiah Sarma,12-03-1938,अन्य (Other),synthetic_aadhaar_cards/aadhaar_card_1323.png
3750 6797 0789,Tarak Setty,05-10-1941,महिला (Female),synthetic_aadhaar_cards/aadhaar_card_1324.png
5453 5871 8351,Sai Kala,29-03-2001,महिला (Female),synthetic_aadhaar_cards/aadhaar_card_1325.png
5904 0361 5841,Hemang Agarwal,18-04-1999,अन्य (Other),synthetic_aadhaar_cards/aadhaar_card_1326.png
7000 8080 0440,Faraj Patel,23-10-2003,अन्य (Other),synthetic_aadhaar_cards/aadhaar_card_1327.png
6375 5362 4477,Barkha Kata,14-02-1956,महिला (Female),synthetic_aadhaar_cards/aadhaar_card_1328.png
3497 7161 7286,Chaitaly Wali,30-05-1971,महिला (Female),synthetic_aadhaar_cards/aadhaar_card_1329.png
6629 1013 0674,Januja Krishna,23-06-1976,पुरुष (Male),synthetic_aadhaar_cards/aadhaar_card_1330.png
6186 6155 3004,Vasatika Agarwal,10-05-1981,अन्य (Other),synthetic_aadhaar_cards/aadhaar_card_1331.png
2550 4309 0147,Kamala Chahal,10-07-1947,अन्य (Other),synthetic_aadhaar_cards/aadhaar_card_1332.png
8669 9129 4293,Ria Morar,08-08-1990,महिला (Female),synthetic_aadhaar_cards/aadhaar_card_1333.png
4657 7126 3448,Qadim Mitra,27-10-1995,महिला (Female),synthetic_aadhaar_cards/aadhaar_card_1334.png
5410 1822 8179,Divya Setty,29-09-1959,पुरुष (Male),synthetic_aadhaar_cards/aadhaar_card_1335.png
2640 4630 4307,Vihaan Kumer,04-09-1990,अन्य (Other),synthetic_aadhaar_cards/aadhaar_card_1336.png
2057 7107 3743,Naveen Comar,27-12-1999,पुरुष (Male),synthetic_aadhaar_cards/aadhaar_card_1337.png
8266 1056 0700,Omisha Suri,04-12-1946,पुरुष (Male),synthetic_aadhaar_cards/aadhaar_card_1338.png
5197 3353 0590,Teerth Madan,23-06-1965,पुरुष (Male),synthetic_aadhaar_cards/aadhaar_card_1339.png
5518 2164 1102,Udant Parekh,24-07-1998,महिला (Female),synthetic_aadhaar_cards/aadhaar_card_1340.png
8760 5842 1873,Anika Balay,13-04-2000,महिला (Female),synthetic_aadhaar_cards/aadhaar_card_1341.png
2131 3011 8868,Ekaja Lanka,06-10-2004,पुरुष (Male),synthetic_aadhaar_cards/aadhaar_card_1342.png
2446 3846 0739,David Om,02-04-1968,महिला (Female),synthetic_aadhaar_cards/aadhaar_card_1343.png
2351 5748 1091,Chandresh Mall,13-08-1959,अन्य (Other),synthetic_aadhaar_cards/aadhaar_card_1344.png
2841 9984 4091,Anya Ghosh,09-08-1970,पुरुष (Male),synthetic_aadhaar_cards/aadhaar_card_1345.png
2184 4153 6843,Dayamai Nori,22-07-2005,महिला (Female),synthetic_aadhaar_cards/aadhaar_card_1346.png
4120 7361 2991,Deepa Merchant,11-07-1976,पुरुष (Male),synthetic_aadhaar_cards/aadhaar_card_1347.png
8822 1294 8091,Jeremiah Halder,30-11-1948,महिला (Female),synthetic_aadhaar_cards/aadhaar_card_1348.png
9976 3549 0079,Udyati Sinha,07-06-1936,अन्य (Other),synthetic_aadhaar_cards/aadhaar_card_1349.png
5512 5052 2045,Urishilla Iyengar,06-05-1989,अन्य (Other),synthetic_aadhaar_cards/aadhaar_card_1350.png
6118 9921 4932,Joshua Kunda,02-09-1963,पुरुष (Male),synthetic_aadhaar_cards/aadhaar_card_1351.png
9047 3467 9044,Tara Oza,18-03-1937,महिला (Female),synthetic_aadhaar_cards/aadhaar_card_1352.png
9310 9366 2154,Forum Pal,09-10-1989,अन्य (Other),synthetic_aadhaar_cards/aadhaar_card_1353.png
5155 7905 2989,Dalbir Rastogi,27-05-1944,पुरुष (Male),synthetic_aadhaar_cards/aadhaar_card_1354.png
7264 2539 8395,George Varghese,07-04-1963,पुरुष (Male),synthetic_aadhaar_cards/aadhaar_card_1355.png
3788 5549 2855,Daksh Dhingra,17-07-2001,पुरुष (Male),synthetic_aadhaar_cards/aadhaar_card_1356.png
8548 6783 8554,Pavani Gopal,06-09-1987,अन्य (Other),synthetic_aadhaar_cards/aadhaar_card_1357.png
8532 9646 2921,Dhriti Mandal,17-08-1988,पुरुष (Male),synthetic_aadhaar_cards/aadhaar_card_1358.png
3288 7963 2765,Samar Tara,18-07-1954,पुरुष (Male),synthetic_aadhaar_cards/aadhaar_card_1359.png
7969 0973 2166,Janani Mukhopadhyay,07-04-1974,महिला (Female),synthetic_aadhaar_cards/aadhaar_card_1360.png
3845 2134 8353,Yashvi Dash,02-01-2007,पुरुष (Male),synthetic_aadhaar_cards/aadhaar_card_1361.png
6437 3001 2694,Girik Sachdeva,26-08-1957,अन्य (Other),synthetic_aadhaar_cards/aadhaar_card_1362.png
7744 6513 8067,Falak Amble,01-10-1970,अन्य (Other),synthetic_aadhaar_cards/aadhaar_card_1363.png
4178 6029 0787,Keya Baral,22-02-1987,अन्य (Other),synthetic_aadhaar_cards/aadhaar_card_1364.png
8433 5065 8603,Mekhala Raman,09-05-1949,पुरुष (Male),synthetic_aadhaar_cards/aadhaar_card_1365.png
4840 9798 4552,Manbir Naik,25-12-1965,महिला (Female),synthetic_aadhaar_cards/aadhaar_card_1366.png
3679 2731 8982,Abhimanyu Joshi,27-11-1994,महिला (Female),synthetic_aadhaar_cards/aadhaar_card_1367.png
3976 9514 0309,Nidhi Apte,06-12-1979,महिला (Female),synthetic_aadhaar_cards/aadhaar_card_1368.png
3346 2136 1122,Parth Chandra,04-06-1956,पुरुष (Male),synthetic_aadhaar_cards/aadhaar_card_1369.png
2679 0224 5879,Aryan Oommen,23-08-1935,पुरुष (Male),synthetic_aadhaar_cards/aadhaar_card_1370.png
2439 4471 8085,Lipika Dutt,16-08-1994,महिला (Female),synthetic_aadhaar_cards/aadhaar_card_1371.png
4041 1441 7658,Vinaya Kohli,01-01-2006,अन्य (Other),synthetic_aadhaar_cards/aadhaar_card_1372.png
4536 0336 7665,Azaan Ratta,03-09-1961,पुरुष (Male),synthetic_aadhaar_cards/aadhaar_card_1373.png
7082 9340 1063,Daniel Deshpande,29-09-1952,पुरुष (Male),synthetic_aadhaar_cards/aadhaar_card_1374.png
4886 9623 5030,Oviya Morar,11-07-1987,महिला (Female),synthetic_aadhaar_cards/aadhaar_card_1375.png
5870 2924 5593,Aishani Borra,26-12-1941,अन्य (Other),synthetic_aadhaar_cards/aadhaar_card_1376.png
5845 7042 8953,Parth Peri,27-10-1946,पुरुष (Male),synthetic_aadhaar_cards/aadhaar_card_1377.png
6217 2942 7485,Onkar Buch,10-01-1938,अन्य (Other),synthetic_aadhaar_cards/aadhaar_card_1378.png
9647 1297 8929,Bakhshi Dugar,28-08-1997,महिला (Female),synthetic_aadhaar_cards/aadhaar_card_1379.png
8971 6220 9400,Abeer Nazareth,16-05-2003,महिला (Female),synthetic_aadhaar_cards/aadhaar_card_1380.png
9883 5334 6675,Manbir Gola,28-07-1974,अन्य (Other),synthetic_aadhaar_cards/aadhaar_card_1381.png
6531 8427 2399,Hiral Srinivasan,08-01-1975,पुरुष (Male),synthetic_aadhaar_cards/aadhaar_card_1382.png
2928 3534 2547,Kalpit Brar,04-09-1962,पुरुष (Male),synthetic_aadhaar_cards/aadhaar_card_1383.png
4844 7420 1952,Warda Gade,26-06-1958,महिला (Female),synthetic_aadhaar_cards/aadhaar_card_1384.png
2118 0718 6300,Indrajit Chander,23-12-1965,पुरुष (Male),synthetic_aadhaar_cards/aadhaar_card_1385.png
6292 6293 6187,Nisha Oak,20-11-1965,पुरुष (Male),synthetic_aadhaar_cards/aadhaar_card_1386.png
3464 7935 4766,Adya Mitter,11-09-2000,महिला (Female),synthetic_aadhaar_cards/aadhaar_card_1387.png
2793 3331 6939,Gautam Rana,06-03-1950,पुरुष (Male),synthetic_aadhaar_cards/aadhaar_card_1388.png
6895 2787 0849,Aarini Rattan,24-11-1963,पुरुष (Male),synthetic_aadhaar_cards/aadhaar_card_1389.png
5325 6580 6099,Amol Khurana,09-08-1965,महिला (Female),synthetic_aadhaar_cards/aadhaar_card_1390.png
8753 6661 9799,Bahadurjit Kari,24-10-1982,अन्य (Other),synthetic_aadhaar_cards/aadhaar_card_1391.png
4634 9890 4135,Chaman Ghosh,27-04-1999,पुरुष (Male),synthetic_aadhaar_cards/aadhaar_card_1392.png
9149 5563 6111,Azad Kohli,18-07-1972,पुरुष (Male),synthetic_aadhaar_cards/aadhaar_card_1393.png
3490 3000 5876,Vasana Swamy,26-11-1989,पुरुष (Male),synthetic_aadhaar_cards/aadhaar_card_1394.png
9405 8771 6085,Janya Bhalla,02-08-1942,पुरुष (Male),synthetic_aadhaar_cards/aadhaar_card_1395.png
3432 3698 5242,Girish Mandal,30-06-1952,महिला (Female),synthetic_aadhaar_cards/aadhaar_card_1396.png
3490 2041 9984,Chatura Talwar,06-05-2002,महिला (Female),synthetic_aadhaar_cards/aadhaar_card_1397.png
9860 2682 8821,Praneel Jhaveri,21-07-1985,पुरुष (Male),synthetic_aadhaar_cards/aadhaar_card_1398.png
2808 7513 1059,Lohit Sane,11-05-1951,पुरुष (Male),synthetic_aadhaar_cards/aadhaar_card_1399.png
7676 6504 9947,Chatura Sani,25-12-1991,महिला (Female),synthetic_aadhaar_cards/aadhaar_card_1400.png
2881 5939 3655,Isha Chokshi,30-05-1984,पुरुष (Male),synthetic_aadhaar_cards/aadhaar_card_1401.png
4069 9736 5793,Kritika Mody,31-05-2001,अन्य (Other),synthetic_aadhaar_cards/aadhaar_card_1402.png
8098 8502 1352,Kala Patla,23-08-1934,पुरुष (Male),synthetic_aadhaar_cards/aadhaar_card_1403.png
4444 8449 5680,Upadhriti Lad,27-08-1954,पुरुष (Male),synthetic_aadhaar_cards/aadhaar_card_1404.png
3577 4008 1045,Tanay Radhakrishnan,22-07-1992,महिला (Female),synthetic_aadhaar_cards/aadhaar_card_1405.png
5798 8848 4088,Vedika Dhaliwal,07-12-1956,अन्य (Other),synthetic_aadhaar_cards/aadhaar_card_1406.png
3811 0467 5698,Bakhshi Mukherjee,23-11-2004,महिला (Female),synthetic_aadhaar_cards/aadhaar_card_1407.png
4766 2025 2173,Henry Shankar,03-08-1967,अन्य (Other),synthetic_aadhaar_cards/aadhaar_card_1408.png
2137 1987 2858,Jai Sachdev,10-03-1936,अन्य (Other),synthetic_aadhaar_cards/aadhaar_card_1409.png
6088 4717 2009,Ayushman Chatterjee,19-09-1965,पुरुष (Male),synthetic_aadhaar_cards/aadhaar_card_1410.png
4375 5716 2893,Kabir Kibe,06-03-1982,पुरुष (Male),synthetic_aadhaar_cards/aadhaar_card_1411.png
9941 0389 6783,Adya Ravi,12-03-2006,महिला (Female),synthetic_aadhaar_cards/aadhaar_card_1412.png
6007 5546 5437,Oni Kade,27-06-1962,पुरुष (Male),synthetic_aadhaar_cards/aadhaar_card_1413.png
3247 6167 9432,Dakshesh Rau,15-02-1943,महिला (Female),synthetic_aadhaar_cards/aadhaar_card_1414.png
3182 6572 8016,Faras Chakraborty,06-04-1982,अन्य (Other),synthetic_aadhaar_cards/aadhaar_card_1415.png
7394 9582 0333,Siddharth Tank,15-12-1998,महिला (Female),synthetic_aadhaar_cards/aadhaar_card_1416.png
9796 5818 6537,Gunbir Sangha,06-11-1960,महिला (Female),synthetic_aadhaar_cards/aadhaar_card_1417.png
3689 6963 4244,Lipika Anne,19-08-1970,पुरुष (Male),synthetic_aadhaar_cards/aadhaar_card_1418.png
7311 9629 4505,Gautami Varkey,21-02-1937,महिला (Female),synthetic_aadhaar_cards/aadhaar_card_1419.png
3654 3683 6380,Gaurika Sahota,12-07-1978,पुरुष (Male),synthetic_aadhaar_cards/aadhaar_card_1420.png
2780 3124 1374,Balvan Kaur,16-05-1944,अन्य (Other),synthetic_aadhaar_cards/aadhaar_card_1421.png
7512 2860 3348,Utkarsh Shankar,19-11-1941,महिला (Female),synthetic_aadhaar_cards/aadhaar_card_1422.png
2304 2382 8254,Krishna Sarraf,07-09-1999,पुरुष (Male),synthetic_aadhaar_cards/aadhaar_card_1423.png
8717 9960 3637,Brijesh Sethi,17-01-1984,अन्य (Other),synthetic_aadhaar_cards/aadhaar_card_1424.png
8944 7042 8295,Qabil D’Alia,23-01-1953,पुरुष (Male),synthetic_aadhaar_cards/aadhaar_card_1425.png
9175 7163 0425,Faras Sastry,20-01-1979,महिला (Female),synthetic_aadhaar_cards/aadhaar_card_1426.png
